path,rel_path,label,label_name,pair,generator_id,benchmark,missing,content_path,target
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\05626___7V0gUR6BiLs.12_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\05626___7V0gUR6BiLs.12_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_05626__7V0gUR6BiLs.12_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Vv3pnGt9Dc-Scene-002.mp4,Pair1\vript\vript\-Vv3pnGt9Dc-Scene-002.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-Vv3pnGt9Dc-Scene-002.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08624___8H7bPBivkK8.29_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\08624___8H7bPBivkK8.29_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_08624__8H7bPBivkK8.29_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\26IdxneZ1xQ-Scene-031.mp4,Pair1\vript\vript\26IdxneZ1xQ-Scene-031.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_26IdxneZ1xQ-Scene-031.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-YrzhjsISkE-Scene-008.mp4,Pair1\vript\vript\-YrzhjsISkE-Scene-008.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-YrzhjsISkE-Scene-008.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-uyHPBbfN1Y-Scene-009.mp4,Pair1\vript\vript\-uyHPBbfN1Y-Scene-009.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-uyHPBbfN1Y-Scene-009.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-HsVkwyi-mk-Scene-018.mp4,Pair1\vript\vript\-HsVkwyi-mk-Scene-018.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-HsVkwyi-mk-Scene-018.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\0Jr3IYhTLDw-Scene-131.mp4,Pair1\vript\vript\0Jr3IYhTLDw-Scene-131.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_0Jr3IYhTLDw-Scene-131.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06134___7LEeWeL0sNg.17_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\06134___7LEeWeL0sNg.17_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_06134__7LEeWeL0sNg.17_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\12372___DLRFNALhVok.7_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\12372___DLRFNALhVok.7_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_12372__DLRFNALhVok.7_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-OpwdHZfCtU-Scene-018.mp4,Pair1\vript\vript\-OpwdHZfCtU-Scene-018.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-OpwdHZfCtU-Scene-018.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\12295___Fr5s3Ccj8YA.0_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\12295___Fr5s3Ccj8YA.0_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_12295__Fr5s3Ccj8YA.0_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-EPekCveFHQ-Scene-006.mp4,Pair1\vript\vript\-EPekCveFHQ-Scene-006.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-EPekCveFHQ-Scene-006.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\06vbPIJlkZU-Scene-042.mp4,Pair1\vript\vript\06vbPIJlkZU-Scene-042.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_06vbPIJlkZU-Scene-042.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07604___6Z0ianECwPI.2_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\07604___6Z0ianECwPI.2_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_07604__6Z0ianECwPI.2_3.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-velT2AhY_s-Scene-018.mp4,Pair1\vript\vript\-velT2AhY_s-Scene-018.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-velT2AhY_s-Scene-018.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01042___0oE0qEgh66c.2_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\01042___0oE0qEgh66c.2_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_01042__0oE0qEgh66c.2_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01759___-1aUbNddVj0.15_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\01759___-1aUbNddVj0.15_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_01759__-1aUbNddVj0.15_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08505___83Hj1zfeKnw.10_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\08505___83Hj1zfeKnw.10_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_08505__83Hj1zfeKnw.10_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\10212___DaOVGPN98Ow.12_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\10212___DaOVGPN98Ow.12_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_10212__DaOVGPN98Ow.12_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-6cAazniJAc-Scene-084.mp4,Pair1\vript\vript\-6cAazniJAc-Scene-084.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-6cAazniJAc-Scene-084.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-6cAazniJAc-Scene-060.mp4,Pair1\vript\vript\-6cAazniJAc-Scene-060.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-6cAazniJAc-Scene-060.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03689___-wsuV2-xmpo.10_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\03689___-wsuV2-xmpo.10_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03689__-wsuV2-xmpo.10_2.mp4,0
